time,vibration,speed,load
114,1.9872827324669415,1576.988498836899,0.7196787076806503
115,1.2035322514356759,1538.134041514561,0.6296024117818971
116,1.2731671285106267,1545.4156508590079,0.6462827244451841
117,0.5308000556956963,1521.1634379416398,0.5742125984328066
118,-0.0918465617262649,1472.8218126584054,0.6563545714775846
119,1.1755817335143803,1542.637096310985,0.6375424822000669
120,2.6707077468887537,1619.4012828317855,0.669617682731326
121,1.3612583498253619,1569.195214051695,0.7036016429591447
122,1.1621352091716808,1543.6935125474356,0.7687952733771758
123,0.47255243694130267,1534.9794187220716,0.7416670605780773
124,0.8422879384844688,1542.116137534212,0.7569661708336074
125,1.2513215952376429,1556.4135734552563,0.6969878395782259
126,-0.3605722582502115,1503.115909468872,0.7177656943948528
127,1.05706177773066,1570.4933336496551,0.8616098408266256
128,0.740237555276482,1557.0322537980317,0.7445872768769976
129,0.6251244660382221,1555.6079150964438,0.8736085125507741
130,0.14951758476285032,1545.6932036103558,0.7878469400559565
131,0.06007337847723579,1531.5897466469878,0.8090422038101807
132,0.23233044345262777,1549.635801293779,0.871075308469991
133,0.34511958960680367,1545.6401877979865,0.8894586993069002
134,-0.5400472535859809,1515.688110410856,0.8282854932578171
135,-0.36855294401240857,1507.5133063630888,0.8220092035612324
136,-0.3533229292874393,1526.1782326134173,0.8458329426693681
137,0.555049505780379,1567.984190194077,0.872327068703
138,-0.9625395633454281,1482.7219787035713,0.9063685832184771
139,-1.455231519069665,1474.2423116362793,0.8679456065387924
140,-0.25190591415981445,1521.5757605025165,0.9041493956580453
141,-0.1320775118487799,1516.5171362225385,0.9601192914512207
142,-0.5294733393008708,1518.5417496684004,0.9017745721417594
143,-0.20848278129243697,1519.005238222248,0.9022987280996793
144,-0.5133396286437887,1503.3305910461002,0.8142657620045273
145,0.5848696895219297,1553.0581802194747,0.7616486584163604
146,-1.4509369624062813,1458.6671081122897,0.9150483066082694
147,-0.9791462097725798,1480.1683308189376,0.8927964565549839
148,-0.24146226604076734,1500.2524094938647,0.8731652453279175
149,-1.1353470589762633,1452.3797292560437,0.9119024171602319
150,-0.22882971411321948,1494.724367867038,0.8969798135401545
151,0.9657794956364624,1548.168711381172,0.9561149194826096
152,-0.1628198810934738,1497.276542350543,0.9032099224866035
153,0.11353592417770514,1501.8977856092156,0.8601915038655191
154,-0.6846009312468836,1455.5008295782372,0.9451378320947256
155,-0.4550321697825926,1473.1468806974035,0.8823286115105036
156,0.12410125844870576,1478.7174499051375,0.916538137442646
157,-0.06162560566905684,1478.78190481232,0.8628455499898003
158,0.6545343258609564,1525.1078141128248,0.8502177472536483
159,0.522962642847744,1501.7402266548959,0.8824097163469583
160,-0.7301897544856941,1450.0233260264683,0.8738465129340721
161,0.3491686772789722,1489.1270737441077,0.8917254653574265
162,0.5106454373716527,1495.0514614817153,0.8483711112095024
163,0.5197928464591175,1512.6908855064166,0.7636112031028742
164,1.052419466333612,1524.2936768414936,0.8269902709160596
165,-0.6011461339088301,1444.8258146951682,0.8811122795945004
166,-0.5090923867864933,1449.3649429246032,0.8189573173096162
167,-0.6818208387449641,1434.3869004468163,0.81354490808424
168,-0.4271632108229088,1463.5294400120165,0.8668758757537914
169,-0.21624764678025754,1482.9895043172219,0.7733291456400593
170,-0.037202014025884425,1497.0811040516091,0.7228598390878549
171,-0.7161022834330925,1463.6591259655186,0.7827665439716348
172,-0.8589650067811552,1454.8337599675604,0.7571386310527234
173,-0.6284275759873733,1467.4890569578733,0.7233612739213974
174,-1.3091368492110114,1436.4054190229622,0.7530344760800549
175,0.44489325371605876,1522.6861616508431,0.7763390913828436
176,-2.013461760482204,1410.3280084366077,0.7411179100851614
177,-0.8136532240959088,1462.676073768552,0.746635946642358
178,-0.021196441355045156,1516.4368626374217,0.8115760775793016
179,-0.9425456853550963,1454.5469099220454,0.6933232481707106
180,-1.4453648776579424,1447.2760087665572,0.7139174317322335
181,-1.8748883505984313,1440.908708126697,0.6640721406214545
182,0.4312103603874484,1444.896427124863,0.6367763213521206
183,-0.7820058690691376,1490.1915350604008,0.6394677243210656
184,-3.0949229118646095,1381.3704943409064,0.6344797332603638
185,-0.7321326335973581,1492.4725625301812,0.6662099808568522
186,-2.523458808030614,1402.5175169522006,0.7556503904600484
187,-2.033401827671623,1436.0273628818984,0.592524238277148
188,-2.2583614436318222,1429.9648530204158,0.5978214061040668
189,-1.7473900897175425,1459.3391078994086,0.6060457493965281
190,-2.885427504462372,1392.6046834052959,0.6197899424354872
191,-1.4480512805096153,1453.3055755303178,0.6042497335947339
192,-0.5574153178868908,1499.0882292765425,0.6466477392389112
193,-2.8923147655402515,1396.4093032761486,0.45281631826327207
194,-1.7105721433266177,1441.968791586376,0.4468273852184449
195,-2.0897284276387484,1415.419175116106,0.5337847351621832
196,-1.5298744614195272,1447.0846794550946,0.6062360442817066
197,-1.643039621854197,1433.9407340656646,0.46628840612832606
198,-2.037526503266372,1413.2091586885097,0.38781498414032267
199,-1.3700121309676088,1446.2070277332916,0.5608248567218755
200,-0.30005589500382096,1484.848410990847,0.5389777804282478
201,-1.4410980385258465,1424.1683518446719,0.46728827482235485
202,-0.7478327169157316,1450.6964519259482,0.4680139284354333
203,-1.895625907592821,1389.544870444712,0.46479672871882594
204,-1.9644729502608305,1398.9207444981782,0.5153154626146663
205,-1.00558067516978,1441.0885517250033,0.4754990709330359
206,-0.09394815905453313,1470.774428728999,0.5290736758020149
207,-0.8241958453170422,1436.2862815925096,0.35973099873575287
208,0.6280297841869484,1415.6256999249542,0.45825302766995535
209,-0.4101201123642001,1424.4286325437022,0.44397139500353267
210,-1.5997315892416508,1386.4032466772962,0.48718296608137535
211,-0.39222929175540255,1441.5498999880956,0.47337170512457827
212,-0.20279280327313365,1449.4169865258896,0.5409878099211336
213,-1.127199756713561,1408.950637124717,0.4094954932979696
214,-1.2330276369701592,1408.0124233373622,0.5066450536697764
215,-0.6305726741982025,1429.724538830857,0.5347316559027715
216,-1.2666991372492804,1408.315427860487,0.6026210685690669
217,-1.0655483565154027,1419.136338595585,0.4891956161458857
218,0.18227820882744544,1483.8498670379563,0.5335138386891055
219,-1.2495800985393903,1413.2200528724618,0.4316055555342081
220,-1.0497942334511927,1409.6880438099015,0.4071971090274611
221,-1.808955240522093,1400.854317090985,0.5745046052000001
222,-0.6756143607580708,1442.4836208707363,0.5379185864426069
223,-1.6021119426823118,1414.6334483955482,0.6034964421985269
224,-1.851956977360166,1400.5363541723696,0.48270089045603365
225,-0.4425775934215982,1459.6391209681904,0.5845737507391279
226,-0.5600646645761058,1462.6056354574216,0.6596147707554207
227,-2.04819916150578,1402.0574666199302,0.5951212022078957
228,-2.816098723705987,1364.1616631849197,0.5962720248210577
229,-0.9446252882121982,1450.5059819551473,0.5914999970382117
230,-2.2677393067095424,1399.899353597738,0.5214559271437044
231,-1.1955340244704378,1444.349591869725,0.676980546837608
232,-2.972284828890379,1361.755098831606,0.5881097893945868
233,-1.353597999058016,1447.898237183339,0.6535505729100907
234,-2.277827328454107,1385.0818620632815,0.5600448857964477
235,-1.3378427513845443,1443.6711155132912,0.5892632077541068
236,-2.0888336946426618,1422.5418798052401,0.7301720317975599
237,-2.382388303183669,1393.89516452781,0.6513479925440614
238,-0.05502929329179329,1410.735905268384,0.7517580811485962
239,-1.2423693630596628,1444.0039939061355,0.6856212757984851
240,-1.8516846401752438,1427.0923122898448,0.6079051113521067
241,-1.332909540481889,1441.982279795176,0.7550705712351747
242,-0.39229278866378803,1484.3106583761132,0.6914110767657503
243,-2.358703069325779,1378.6906327776082,0.7662213336838983
244,-0.707113205163017,1474.7673251219787,0.7428428815405557
245,-1.4524131528432536,1430.0470415142884,0.6746078976233605
246,-1.9387213085241823,1400.6503143530244,0.7700181371435179
247,-2.073220557862327,1388.4336504086773,0.8814847470167
248,-0.9828666351698574,1423.4301019381917,0.8059966515408826
249,-0.4405268960516028,1457.5449689542245,0.7879222122976359
250,-1.1881212965031287,1426.8914940859188,0.8537671700978448
251,0.19393919322606196,1476.90550709458,0.819461230263161
252,-1.30594334440184,1388.918495258292,0.8280337619716341
253,-0.5503234391381371,1433.0036323078102,0.7712828196020123
254,-1.5462614548927291,1396.73625993691,0.8455185225612515
255,-0.31056828969590444,1446.1875969287532,0.8931935270581568
256,0.2911523037378137,1462.8842282609833,0.8068258574904774
257,-0.6470205506434027,1424.6816696035012,0.9266539833537414
258,-1.762352913085123,1360.2325248791228,0.857218097667733
259,0.004784739909524077,1445.4088399517543,0.8233456380121578
260,-0.0003041721630146488,1453.6505705138136,0.9230866846028998
261,0.11367289551747306,1453.811352455138,0.8638615930507599
262,0.19920392390562688,1479.9156513840403,0.9206848359028256
263,-0.8609112689668436,1411.8953223694593,0.8721281536865135
264,0.3260426477719809,1465.6427146892183,0.8872199960825354
265,0.5048029452062534,1482.2447768656307,0.9178631754745281
266,-0.8569498490197592,1394.368724160596,0.9101743730262614
267,-0.1397113710103082,1458.5956355976741,0.7977610790964406
268,-0.48111826862695894,1435.182782647505,0.8428421920689351
269,-0.10966970862397141,1449.1863906179606,0.9461964061904555
270,0.2766737447059329,1463.4074743227523,0.8933931705549225
271,-0.7092147433089503,1439.7260576618387,0.8735393418123436
272,-0.5038415391630138,1435.4574336856842,0.8309756783107809
273,-0.2924975850294044,1458.158428926321,0.8435508520552351
274,-1.194881681847632,1425.9404610842655,0.7945395881486637
275,-0.9737537313719665,1427.4252461334445,0.888121129322737
276,-0.0230639954047637,1481.8409045605579,0.8602894242299784
277,-1.303949854242455,1428.4724961356515,0.8383866907501746
278,-0.13830314305593416,1484.418560692482,0.8793029202701225
279,-0.36340820398791185,1479.8153954604127,0.8963998363803106
280,-1.592930540805214,1415.686866690218,0.9778649773673851
281,-1.0276423003115709,1448.6718135137621,0.7921399426109241
282,0.2825935562770222,1506.3733178766468,0.9197724510400157
283,-1.476099574723501,1442.6792702800644,0.9040842703421478
284,-0.7295186054719908,1459.7585403916316,0.8096743281266437
285,-0.7650695795823692,1489.140467247561,0.851583153966611
286,-0.32133510861164327,1500.3791715229202,0.8109444588048907
287,-0.8021089162963737,1470.9402477694439,0.8351485072309045
288,-0.996910553822774,1462.1795031860624,0.8930136011287222
289,0.08085060655612933,1524.4030262421027,0.8392081186345711
290,0.3677133080189828,1535.5340546485065,0.8254304186616723
291,-0.11265361949459551,1514.375236356596,0.7692826339501775
292,-0.6398258018087204,1489.2180445396625,0.7071444953689434
293,-0.8589457168785023,1464.0653860657792,0.7612501793820398
294,-0.8335599670826056,1465.0600091181586,0.8221338066181854
295,-0.18474996663663945,1507.3131460965606,0.6754054161910218
296,0.08785996484763373,1505.8577191600752,0.688827869754717
297,0.7109282957990969,1537.024716226048,0.7376002798197495
298,0.3927464358574346,1516.163450477748,0.6716729534111677
299,-0.828762714790118,1453.232197356537,0.6708410188928283
300,0.5900324744136407,1531.5584285316875,0.6788200709135912
301,-0.5344066721944893,1471.7335747712361,0.6212519385419037
302,0.13424314189535264,1491.8309141397654,0.6303882150356511
303,0.634534546997027,1512.5292477498958,0.7038845028313195
304,1.6133526550041808,1566.564252160104,0.5930491727249001
305,2.375963257614094,1601.659833741573,0.5683425842547537
306,1.1536689368933954,1528.22835045923,0.6066953521483155
307,0.5103197633886648,1506.190743723381,0.6649241852164319
308,1.146792841622397,1529.3766691917047,0.6088065809849957
309,1.2932781812220542,1541.620167943073,0.58597284614631
310,0.6277866377501408,1507.012906498705,0.6022179398757805
311,2.078748913568599,1572.124410286222,0.503786821354012
312,1.1943654507865762,1526.7973137489305,0.607178232230257
313,1.3690213985920654,1536.4458783219632,0.5933076733602147
314,1.5298119962687857,1543.1002713171915,0.5457084550234422
315,1.2337125279502832,1537.3689578684293,0.6088748693525112
316,1.5111328608510142,1551.4775467531751,0.49499622995686904
317,0.5397085481666465,1509.3681681893374,0.6009662573712842
318,0.6166769754858195,1512.7009115963933,0.5459212844047729
319,0.17719825760701916,1497.9966199270173,0.5154382569170066
320,1.1067661930849322,1545.7239683646708,0.5258012374746968
321,1.339344797785175,1557.4304384305692,0.5164354568717795
322,0.9268985834336632,1549.3040003193507,0.5783050532923657
323,1.9737386681211961,1587.2984558100152,0.45944995832700897
324,0.4573002221405683,1538.3724133632657,0.47166273478363935
325,0.8305837675589219,1560.0622496677754,0.5586299793458104
326,0.02732614469990341,1508.691134465671,0.47459373309404584
327,0.38747970570672235,1531.2531525240877,0.547488985747552
328,0.9858999663592172,1565.1374566664408,0.5860674200767808
329,0.9692878108481366,1571.130148737049,0.4801843417020035
330,0.17822495212175354,1538.2038117534723,0.5340681163287652
331,0.08793324136180822,1546.219951633248,0.4425894789820923
332,-0.6059029547823186,1504.1556100218406,0.5388322858297357
333,-0.06085152543703766,1540.2830431556968,0.5124335311803107
334,0.9299171382627285,1578.985143224802,0.5280223939612496
335,0.5338803571334862,1570.7865989919055,0.4745362311404165
336,0.36099158506634776,1569.7837401157315,0.4267345259626105
337,0.2444642797527231,1557.466277856498,0.5384465179380348
338,0.2749784812858495,1557.3697091294696,0.414120750847507
339,-0.1870583286537173,1538.5078560095096,0.5059311705501994
340,0.6692783692932636,1580.4164386442676,0.5738540125641107
341,0.690882177010323,1573.1887927838222,0.5418607732045667
342,0.8458951321521987,1576.401624861847,0.6356137333645008
343,0.16208104764069214,1546.9144313060397,0.5958262653376947
344,-0.7845012855396089,1499.1221058457984,0.5186761154882421
345,1.3729363556249623,1597.6359409026068,0.5599443127552627
346,0.25984131395956467,1551.3268130504443,0.5638053436010063
347,0.08078300260575494,1540.7504263355142,0.4950270836227259
348,1.2317983590367754,1588.350601397581,0.5354230037172876
349,0.7645478527591033,1556.6687616152667,0.5630341476480014
350,1.7680731091071415,1601.0801238241538,0.4981889748572025
351,1.837312719336348,1588.61471289081,0.6115765734646728
352,1.8721627383023178,1591.4033660345112,0.6061990791521873
353,0.5410108942833716,1530.678269483137,0.5446817150253613
354,2.2614204975621317,1608.7444837588737,0.6584072443888772
355,1.6382473052682194,1580.9211525484238,0.6840298282140433
356,1.4724626212714937,1562.670737949694,0.6697693857796929
357,1.7958365108813297,1578.6837728913276,0.652509698231505
358,0.8284605962918499,1521.6955021724016,0.7086664149340618
359,2.026464772447245,1587.8096939634186,0.7235438267752455
360,1.4024296731493617,1545.20337605815,0.7153701784859843
361,1.3650910413526758,1536.0054512272593,0.6692365787268498
362,1.078976215594977,1531.3822297572758,0.7347357309290897
363,2.783150158666018,1610.8673041399884,0.7910609255493202
364,1.736585685845285,1559.0084104190692,0.7117508852329654
365,2.9508392473180205,1624.2636393561995,0.8566607759771258
366,1.7140310472480214,1562.5089361667262,0.7355218521757197
367,0.9768393692900231,1527.658944237852,0.773293940576067
368,1.295136993727739,1545.6460534385794,0.7477230488148429
369,2.5671212157202543,1616.4435247053664,0.8019616417439221
370,1.7499931671200692,1574.8848062913619,0.712888915368236
371,1.5725181844473342,1563.2708098452422,0.7816257170621692
372,2.0699377080789225,1584.6426850498453,0.7629509904410661
373,2.179737115414057,1594.983308492935,0.8326309956045819
374,2.6926253105384985,1613.5044191550614,0.8835484900472169
375,2.3795194813724554,1623.4549768967877,0.8737216655930371
376,1.3860206407787805,1569.189395304315,0.7300459970525341
377,0.7718024433064198,1540.1483958254476,0.9575326749377878
378,1.505993730672176,1567.4381834405635,0.8765673959060329
379,1.369154422197454,1587.527843937447,0.8289091565644345
380,0.6025726723664417,1550.6489838431437,0.8810614767064349
381,0.5924583898844182,1550.654648658307,0.887010795962808
382,1.074009225143683,1589.4554230835356,0.8493666556809418
383,1.0656180791620762,1577.4201124185267,0.896611918666544
384,1.023869291666533,1579.5668899206428,0.8598376888780153
385,0.667868320870558,1555.4969480177024,0.8729670656233124
386,0.9893535254188891,1570.9742908036799,0.8613155633590069
387,0.7736219679290884,1549.7596585622414,0.8259041036320448
388,1.7721281608373696,1603.7589576775563,0.9061962025844238
389,1.6531471621614873,1607.643039844278,0.9289908787767316
390,-0.10775587931010164,1520.6988854364695,0.9257441798038185
391,0.6863444033187731,1547.6647838132262,0.9407221695826764
392,0.09348887424390004,1530.0866815066488,0.915121389574398
393,1.0895578623657345,1554.881400838853,0.8709013932081824
394,1.4203803617336828,1571.245913033369,0.9376127133683205
395,0.3405144475352623,1529.5942800204523,0.8253092882657169
396,0.5420127955265824,1544.730369803522,0.8451777341334068
397,1.0122627855596296,1541.5382196567082,0.8385060817282781
398,1.6440023090250508,1577.1143062204656,0.9367118944854856
399,1.8253721204227862,1572.1848645145967,0.9253407305446774
400,0.9778972836691227,1547.6299057026374,0.8975703426091374
401,1.748611730939256,1573.7337669770225,0.9213306068496749
402,1.4093789418889775,1551.1458315025432,0.81783925975439
403,1.6769717154523145,1558.4840459470265,0.8728589482844434
404,2.8103956016773206,1615.8954994396524,0.8423702436763209
405,2.8504131925427827,1604.9351911037063,0.8837654614315554
406,1.027258778864245,1524.734956334108,0.8280649096441619
407,2.471534250923817,1587.5874491224424,0.8066169337894631
408,2.555589786045644,1585.982956056811,0.8446024763865442
409,1.4680563762790197,1526.111705789562,0.8527362653625671
410,2.6412503038443047,1584.0149153508376,0.7665827402576599
411,2.8154740703551315,1604.4554477460895,0.7877443163802905
412,1.117741971947753,1523.4814701832918,0.728425296933078
413,1.5990550160356942,1528.4479826106412,0.646770539034413
414,2.668842430433131,1585.2936124796001,0.7718263804456764
415,2.030810794855027,1561.6753078334782,0.7822090768332361
416,2.4831863816071653,1568.817936576394,0.7546856786178878
417,2.015598685750692,1561.21159567191,0.6338088071203282
418,2.185143608330802,1561.4127000501092,0.7033632211497065
419,0.8561073507351882,1508.5737653396575,0.5995498032460349
420,2.603978089536026,1578.4423513820414,0.7684850553827094
421,2.4686803113325104,1580.7447851875877,0.635230079645507
422,1.3045891441738153,1537.3896016174267,0.7418644878194642
423,1.4916049029929859,1541.5618351039038,0.7160065891761618
424,0.39350317721436956,1495.5089356731787,0.6133881442096449
425,1.6193589005162328,1555.427642680535,0.5915969434161091
426,1.2451426526287015,1555.7020171795616,0.6557151119443272
427,0.9737733913913027,1535.1979522996096,0.5861102082317862
428,1.6692584718332548,1569.3014151309094,0.6237769034927506
429,0.2564413293814598,1524.0400263958077,0.5850605205117444
430,0.7495737149306556,1549.477109222872,0.5109420792767185
431,-0.43111219473624995,1500.4113167554049,0.47954879204077183
432,0.42363481063917824,1528.743399688547,0.5937771619662353
433,0.3824158456967185,1522.65513604866,0.5460580344735013
434,0.6727534639538147,1533.068569400315,0.5385193878825223
435,0.07993751254276243,1513.635551684995,0.5933718357173796
436,0.4198824169581786,1519.1783658854079,0.6100431487361437
437,0.4583824036196842,1546.2950007924665,0.5309435716405152
438,-0.3819240677351636,1506.792263856042,0.5211666657795173
439,-0.8342402071415819,1470.0707565866921,0.5572730380666097
440,1.1759919076089436,1569.1204523915833,0.4589481407581333
441,0.9351651341706888,1556.4341275275729,0.5329563478997115
442,-0.9608135071786098,1474.5736188841195,0.5448852070625876
443,0.5404549737791218,1532.377876442349,0.5472954251214411
444,-0.41727245220269504,1494.9374155686041,0.41295106161584605
445,0.3990934591755356,1516.2668935213442,0.4687470712517393
446,0.39918647278493,1515.52095133699,0.46045731721206545
447,-0.04947283849097128,1497.9910075528555,0.5074566796014331
448,-0.265143481937163,1479.837082330744,0.5251328499147445
449,-0.2195598789657105,1480.9591620211809,0.5751096134213842
450,-0.22304486542071625,1472.5142425355627,0.47525172598159626
451,0.022380453322074417,1473.369940162418,0.47539546813362454
452,0.28052366987294786,1494.6345990001835,0.5585792218702826
453,0.1280252937606005,1473.5039587643325,0.5172911788074877
454,0.876067608313001,1513.7673345047933,0.5677530554126375
455,1.3213207344936397,1536.2551075986655,0.5212512348926781
456,0.16587559861095327,1472.5717440737544,0.4519328658053056
457,0.5321040915526105,1495.4954927310685,0.44662749696166926
458,0.7658556697548842,1501.6490535717999,0.43971529601853293
459,0.7230557975189694,1499.1695629607202,0.55490128690025
460,0.9712300591528602,1485.6457227720618,0.5862247603974626
461,1.0884356817162166,1504.0124029419394,0.6247339934802338
462,0.7693679422839304,1494.5722776072314,0.5803518677411725
463,-0.14758100018724962,1441.35654168096,0.6027127365853547
464,0.9743572660789561,1502.9521381761206,0.522370218271837
465,0.9016135630890976,1501.8973655680065,0.5007578529254973
466,0.037882763289914266,1450.792085135556,0.6086778453491057
467,0.4599260339743975,1473.2523712776829,0.5950199594020023
468,0.5696394763908361,1491.049905569558,0.5878151682585497
469,-0.04644795724086254,1462.719338496451,0.6104407670286432
470,0.6777433721973456,1499.6504099869164,0.6161592741229102
471,1.0833439224278076,1536.853831513375,0.6733927430447686
472,-0.7862955779176518,1440.8496046861562,0.6834019506256878
473,-0.8348784552844933,1421.5049790957978,0.6555374277079574
474,0.12333412391232654,1470.5742639400091,0.6804867447531564
475,-0.024501164471317782,1481.6468751537843,0.6739393186007349
476,-0.6055786851946012,1451.6318480348064,0.6353591752347167
477,0.2988465938185554,1500.7316763013114,0.7065413407376104
478,-1.1258625268290547,1415.5705020688351,0.6093695539035058
479,-0.22387684143629893,1475.130473276194,0.7422273863662051
480,-1.349410685856081,1434.8013551938352,0.6402738530116974
481,-0.11989063012401614,1503.2134079972288,0.7247573555883252
482,-0.1667441820454583,1510.0836381727786,0.6786479947322226
483,-1.5804422032968168,1426.0063831866044,0.7589563421617674
